0,SoftwareSecurity_HW2,https://github.com/CSho27/SoftwareSecurity_HW2,https://www.virustotal.com/gui/file/160102b512cdfb830acabc209bc99f4c7d026c5337aa4b9bdd617e7ebd464819/detection/,[25/59],
1,PracticalMalwareAnalysis-Labs,https://github.com/mikesiko/PracticalMalwareAnalysis-Labs,https://www.virustotal.com/gui/file/0d869a633b4bafb3936d59266f6069770f078c22ac7c0ba9d494455d4394c2ce/detection/,[37/58],
2,folio-2019,https://github.com/brunosimon/folio-2019,https://www.virustotal.com/gui/file/f20363a9c25a1a5a7af05bd72b7eaa0ec8416e66ed00d97bfd93c8ab838f5bb7/detection/,[0/58],
3,phuip-fpizdam,https://github.com/neex/phuip-fpizdam,https://www.virustotal.com/gui/file/97148b80656db50a56023477333aa338e60bad6cca57cb7958737e0376139884/detection/,[1/59],
4,polynote,https://github.com/polynote/polynote,https://www.virustotal.com/gui/file/b5c0077841105a1b81ebfa0782c0bc1a1dcdfe95a2ecc47d8c82aff2d060033c/detection/,[0/57],
5,vue-interactive-paycard,https://github.com/muhammederdem/vue-interactive-paycard,https://www.virustotal.com/gui/file/5c6d26e849900585d1c1beeab4209875d235b9166549470045c5865d76087ce5/detection/,[0/59],
6,PowerToys,https://github.com/microsoft/PowerToys,https://www.virustotal.com/gui/file/904c222b1e599c32c5602e122afe2dc8efc49932c6b8ad9ea99e91445dcc6b2e/detection/,[0/58],
7,shadowsocks-android,https://github.com/shadowsocks/shadowsocks-android,https://www.virustotal.com/gui/file/a7b66640ecb2350995db5fe2fbb7a8acd7f81911f4581e3ba53fbe1779107787/detection/,[0/58],
8,iptv,https://github.com/iptv-org/iptv,https://www.virustotal.com/gui/file/818ec5bd8f13f79aa23eac300cacac9f1812aae19bd1ed4b6b0502b4c949613e/detection/,[0/58],
9,pwnagotchi,https://github.com/evilsocket/pwnagotchi,https://www.virustotal.com/gui/file/42e752c521a8174a67758d43231b5d8d86c4f4308f260fc6c293d78bd5002210/detection/,[0/59],
10,v,https://github.com/vlang/v,https://www.virustotal.com/gui/file/67f0a4519b6bdc3f8ba49b0df4e7dfcb2987217cdc8328be4eefebb1c2c7eddb/detection/,[0/58],
11,Python,https://github.com/geekcomputers/Python,https://www.virustotal.com/gui/file/2f165a703ebbb5316ab87678285a99bb51fc2a627bd5c197eecd4b33f2812f0d/detection/,[2/57],
12,Java,https://github.com/TheAlgorithms/Java,https://www.virustotal.com/gui/file/7d87b69b86a9ed3c8a612a2995ec94e5d30e01eee412cbe75a8f8d02c2a2e6c0/detection/,[0/58],
13,oh-my-zsh,https://github.com/robbyrussell/oh-my-zsh,https://www.virustotal.com/gui/file/b16cbcb8a8365a4dd2206b28bc6e85fe01b18bc987b45c900350e89bbdc19119/detection/,[0/57],
14,home-assistant,https://github.com/home-assistant/home-assistant,https://www.virustotal.com/gui/file/c292b86243973f2a42296f4641ed4db948feaad36e3d06a5b7caca80e03621ed/detection/,[0/54],
15,ipwndfu,https://github.com/axi0mX/ipwndfu,https://www.virustotal.com/gui/file/fed706ac0b45982a535eead686ca39717344ed92790944817c21ee923c0babef/detection/,[0/58],
